project,full_url,pr_number,commit_sha,author,language,system_loc,cloned_loc,clone_density
mlflow,https://github.com/mlflow/mlflow,15746,a43fcdd647b560a414be56a1d7470060581ad693,human,py,127607,3102,2.43
mlflow,https://github.com/mlflow/mlflow,15775,259e7f7365b732eef9ba75ff0b6e13367088a2a4,human,py,127895,3152,2.46
mlflow,https://github.com/mlflow/mlflow,15786,a90d5fda2649fb6d56d4b47540e313f37ccbd1b8,human,py,127901,3152,2.46
mlflow,https://github.com/mlflow/mlflow,15807,1cfd0456c383271affa887df124495f5a5f4e993,human,py,127074,3232,2.54
mlflow,https://github.com/mlflow/mlflow,15809,85d3fb102ff811fd23178f1b62a3fa7d48b30300,human,py,128047,3135,2.45
mlflow,https://github.com/mlflow/mlflow,15810,11df30afb3e7b652f6a9f99fd3c715400d35947f,human,py,128046,3135,2.45
mlflow,https://github.com/mlflow/mlflow,15834,020c414d5dc07697ddce9aaa44b582dd86fa81fe,human,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15839,8ce28d8836391e8247d0afcba04797c3fb3a64d4,agent,py,129569,3123,2.41
mlflow,https://github.com/mlflow/mlflow,15848,2a86a135358e15a84538c2dece5c9fbb5dc777c5,agent,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15852,91aac25e0b6056018e7fa8f07dbbe7d29e7e8036,agent,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15854,f88521c6945baa440b29e9070ed9362a42f6b894,agent,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15856,6338d0bb0a6b501d23242bc4ef96a4da0bbc0a8b,agent,py,131288,3136,2.39
mlflow,https://github.com/mlflow/mlflow,15859,7a858bd63cc9900ed8d86380cca1caca15db083c,human,py,128586,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15863,c650c8d48ce1539830f7f114bf50691670620724,agent,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15865,64642c440b0fd999b5f43729f27f79e952172454,agent,py,128570,3135,2.44
mlflow,https://github.com/mlflow/mlflow,15877,30026f1e6d26b38b64b7830f12ce9da201d4b4f0,agent,py,128558,3170,2.47
mlflow,https://github.com/mlflow/mlflow,15879,d40751de145ac1035f2e13aeeeaf55b8acd1ca8a,agent,py,128558,3170,2.47
mlflow,https://github.com/mlflow/mlflow,15881,ccd940447dcc03f99b5251d09063f446b99993e2,agent,py,128558,3170,2.47
mlflow,https://github.com/mlflow/mlflow,15889,7cee59b65c2785334a89556c85bd4ae45d430419,agent,py,128609,3170,2.46
mlflow,https://github.com/mlflow/mlflow,15893,2ea584482b4e2e24649eea54f381b3e389366d3e,agent,py,128647,3170,2.46
mlflow,https://github.com/mlflow/mlflow,15900,ac6d33cce3b2b2a717c1864c798ec1df135f668e,agent,py,128742,3123,2.43
mlflow,https://github.com/mlflow/mlflow,15902,a0415ef1da89041f304600ebd9c4120f1b371883,human,py,128877,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15904,ba8c1f123851bdd58ff0b5e6e7bb158e8a00de24,agent,py,128799,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15909,98f2bf96fb96065b9aac6ee9a302df9884f7c301,agent,py,128799,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15926,611dc05293b94cbe65a226c23406963e4f782536,agent,py,129094,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15929,6215c3ba66a31bf24cd7645373ff7ea4340ebfe0,agent,py,129202,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15934,ba2163454036be4bc4e7f46dff61a7c2eef5e05f,agent,py,129252,3123,2.42
mlflow,https://github.com/mlflow/mlflow,15953,3c74e69a9017e1ef5e7451bbfd1a7569fbfc15f0,agent,py,129594,3123,2.41
mlflow,https://github.com/mlflow/mlflow,15978,a7fd083f55ada3769553cee44ba3b07249b9c303,agent,py,130629,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15985,e3160a5648cee563d9b1ada300f99e53fdcfb8d5,human,py,130462,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15987,e642179b54c8e01765a5674a46c9914e027b8d4c,agent,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15989,154a425e517d565ade3503b2d86b5a1e441b178d,agent,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15991,c04c3895ce27081366027e1305a38b2103af59c1,agent,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15993,45d27f59cf266a595b9ea36fd95908b7ae7af23b,agent,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,15996,06f386ee7153c2cb0e1698bc89a8f0ffaf43dfeb,agent,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16001,1ca28d523c6d7bdd4a1a7e6f5682f7833847d1fd,human,py,130630,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16007,9ca3aee52bfdc265df212b3801b14faf52b5a27e,agent,py,130453,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16009,e81c4be6b71741af8e84a6dc012bf443f7288c18,agent,py,130549,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16014,1099b950d41852db0a37da3379cafa07566b11c7,agent,py,130463,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16033,9cf09222171d599b850df78ffc27d4e711711744,human,py,130531,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16039,cd4426fc1beba221e8bc7196d2f64382a1d8273c,agent,py,130520,3123,2.39
mlflow,https://github.com/mlflow/mlflow,16053,af4bce88e2419f7f6aa61a0b42a3b92dac607891,agent,py,131287,3136,2.39
mlflow,https://github.com/mlflow/mlflow,16059,b5f32cf348f26df40f3a96dfcc4f9b7f1dbda521,human,py,131334,3136,2.39
mlflow,https://github.com/mlflow/mlflow,16080,09fd8c97651bfb85f752bd41aec0d144033a4295,agent,py,131802,3136,2.38
mlflow,https://github.com/mlflow/mlflow,16088,28ce19f8342137476b068a489f2e78152b7ae093,agent,py,131728,3136,2.38
mlflow,https://github.com/mlflow/mlflow,16093,1d1fcff8539927abc7cf13f438b65ef31a32fc0a,agent,py,134239,3182,2.37
mlflow,https://github.com/mlflow/mlflow,16103,351654e9ee3b895cb7fc54bb0732bfcadbc96a29,human,py,131842,3136,2.38
mlflow,https://github.com/mlflow/mlflow,16112,d75e0864fa0f0df755507fcbf5c1a6564665d030,agent,py,132101,3136,2.37
mlflow,https://github.com/mlflow/mlflow,16114,19674dfc9721247b52a1f6a64fbaf99111b943e2,agent,py,132094,3136,2.37
mlflow,https://github.com/mlflow/mlflow,16125,0e3a4ad84021ae14fae510f95da05216e4f932ed,human,py,132378,3136,2.37
mlflow,https://github.com/mlflow/mlflow,16171,4c77c5956501d99c451f0782796549caffad09f6,human,py,134239,3182,2.37
mlflow,https://github.com/mlflow/mlflow,16191,e6c3cb73f9cba91a0a21e3f06fa34ff2810ed239,agent,py,134551,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16196,6196542f789855c7309c5365292837977524bd20,agent,py,134551,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16221,4217a2b6b84f39746d63e1c6ce05be93b9bbbfc7,agent,py,134554,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16224,e1e68cb7b6ccf2bff09d9d46d7f09863b4e7ff65,human,py,134551,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16226,dcdf94e2a213b7a26534de8d81d6e57eb67e9db6,agent,py,134554,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16231,653b8b3a4f78a509982e50d21dd364e3c553f927,agent,py,134638,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16243,a3c5e57bea4410864a038c5b6e90c9aec195c0f6,agent,py,134764,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16265,13a4be643aa23dadbe883ec413648da013725e8d,agent,py,134824,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16268,b0f83ec2f1f61ef0bbb3f9d5bc8edfa72cb50dcc,agent,py,134828,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16271,131d68995cdd876bead8d36e13ec213576abbceb,human,py,134829,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16273,9c2f274e8234d4f8e6fec73f7bfb0205f5b0b3db,agent,py,134828,3182,2.36
mlflow,https://github.com/mlflow/mlflow,16307,6834aed0244f245d1ed21ab2486eb5ae486ca508,agent,py,134860,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16311,cc349ee43da2b8c8719415f24ffdd8d78ec8dff3,agent,py,134873,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16321,80313038313a8da78ec3c439bc6eec33f525ef0b,agent,py,134937,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16340,1c0eb43695140f8a6927df35c3e265dc7ed2f115,human,py,134867,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16367,0836c881e7293d94fbb69a16ab4119c79e65f9ad,agent,py,135021,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16369,489efd1b61f502ca9ec4dfc7cc706f5f15fc951d,agent,py,135032,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16372,891508fd597292f6377d87fda3229a733299c411,human,py,171715,3290,1.92
mlflow,https://github.com/mlflow/mlflow,16376,0d2daaadb5bca53c19f66efc999e0a8c1889bca0,agent,py,135032,3196,2.37
mlflow,https://github.com/mlflow/mlflow,16385,351388a55ff3e4372cff2e5400a31499f9d0c821,agent,py,135064,3203,2.37
mlflow,https://github.com/mlflow/mlflow,16389,6548e87a257102d936eecd043fcdca979b6c2f05,agent,py,135204,3203,2.37
mlflow,https://github.com/mlflow/mlflow,16392,fee6b7fd743d7edc59bbdddecf704f0339da45f1,agent,py,135224,3203,2.37
mlflow,https://github.com/mlflow/mlflow,16442,3068f9eb19a127f86fe4b25fbb9ef94bcf29c666,agent,py,135364,3215,2.38
mlflow,https://github.com/mlflow/mlflow,16449,dfe5183a28587c6c20a27ef46c7087cabea79d57,agent,py,135351,3215,2.38
mlflow,https://github.com/mlflow/mlflow,16458,15904b08f6dcd1f681e1fcf27846e9f15325f8e4,human,py,135396,3215,2.37
mlflow,https://github.com/mlflow/mlflow,16472,44bb337754fc91782ca2d67cfe711976fe93d330,agent,py,135607,3215,2.37
mlflow,https://github.com/mlflow/mlflow,16482,81c32912368a82de0e95b391c2613681f77bd4c4,agent,py,135642,3215,2.37
mlflow,https://github.com/mlflow/mlflow,16526,ab91e95dc8d406ffb493280a4e37933c09a70833,agent,py,135760,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16531,616a22bd472dd485f88538244519766746aeb737,agent,py,135760,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16533,f4def3a54e165ce4085924681bad10c57ed3f972,agent,py,135760,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16535,fc2439231196df54c248abc60daf26856201788c,agent,py,135760,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16541,7d319064bf60ffc7914cac54417381ef70e49d3c,agent,py,135772,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16543,258e678878efbe32d78c7ee83b5637631b869e33,agent,py,135772,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16551,05ff0f612240661aeeabb2c78c8d04f0fd464fee,agent,py,135686,3219,2.37
mlflow,https://github.com/mlflow/mlflow,16600,d0d323a75123a01e9d314e44569f0f0db17786e7,agent,py,135722,3231,2.38
mlflow,https://github.com/mlflow/mlflow,16658,9325e444ec074e4c1b636b52c6492217eec7bf23,agent,py,136261,3271,2.4
mlflow,https://github.com/mlflow/mlflow,16727,5b8e19a96e97fe569588db51b498d860ac98e8d5,agent,py,136336,3271,2.4
mlflow,https://github.com/mlflow/mlflow,16758,595291ae7040638e173895979470be5495212944,agent,py,138203,3271,2.37
mlflow,https://github.com/mlflow/mlflow,16878,78ae5e833ebefaa29d3635178e7f36d6c4c71f04,agent,py,136865,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16889,5198f4fe7720f877f3a18cb45ca8f7b64f281e3c,agent,py,136870,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16909,59f0edfee7941c3fca1ee8612f700ae287951f79,agent,py,136929,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16911,956762d2a9d86685e6e2778299fc7a36b102ee8d,agent,py,136928,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16913,a93cb4a536ec84e851069ae562859a3e1eee6349,agent,py,136929,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16915,beff66ab4c8192388c5e7d157b96fb45d9248a2d,agent,py,136928,3206,2.34
mlflow,https://github.com/mlflow/mlflow,16927,6e0adde6121cc87ea84fb6285a764e04a348c9c2,agent,py,137738,3226,2.34
