project,full_url,pr_number,commit_sha,author,language,system_loc,cloned_loc,clone_density
marimo,https://github.com/marimo-team/marimo,3847,ca4808e0ace82dd61e55a6d59560148ea63aa300,agent,py,59434,762,1.28
marimo,https://github.com/marimo-team/marimo,3883,fcaf2a63371a4004d03a287947f717849bdfd1ba,agent,py,59815,783,1.31
marimo,https://github.com/marimo-team/marimo,3926,51fa332c2557fd9332bdc4384f7c702dd1d4edc8,human,py,60026,783,1.3
marimo,https://github.com/marimo-team/marimo,3966,e59df0ac494a5f4b7e9055022925297e42a2cdb7,agent,py,60177,821,1.36
marimo,https://github.com/marimo-team/marimo,3968,80013eca3c5ead06d58088ee62be4c14b17eafac,human,py,60237,821,1.36
marimo,https://github.com/marimo-team/marimo,3977,1dba265298e0e427fac54fe779971bc40665fdee,agent,py,60248,821,1.36
marimo,https://github.com/marimo-team/marimo,3978,4ae470bba18cdad91d612ec3a137629c5c359c3a,agent,py,60246,821,1.36
marimo,https://github.com/marimo-team/marimo,3993,da0a7fec898650d527de783fd458c7e6eb45cbe8,human,py,60310,821,1.36
marimo,https://github.com/marimo-team/marimo,4008,20283f75ba8c024afc8340abb78292ef0a2fed14,agent,py,60872,909,1.49
marimo,https://github.com/marimo-team/marimo,4009,8ed8852ff70aaebaef751f261149f2483af6ee9f,agent,py,60503,821,1.36
marimo,https://github.com/marimo-team/marimo,4010,5117686639fabfedcb8174b0d982063872001330,agent,py,60517,821,1.36
marimo,https://github.com/marimo-team/marimo,4011,45f1439d5eba3219c7eb7154e5a9c970dbb15854,agent,py,60858,909,1.49
marimo,https://github.com/marimo-team/marimo,4033,7f381da695f2cc6af079214a2e834a6574abaef4,agent,py,60889,909,1.49
marimo,https://github.com/marimo-team/marimo,4035,8e74115e49f545f32e250d82b5a7e862e6a12127,agent,py,60889,909,1.49
marimo,https://github.com/marimo-team/marimo,4048,a2c027684bca384ed6fead4947216d51f99f9326,human,py,60924,909,1.49
marimo,https://github.com/marimo-team/marimo,4055,14f6b6eab9df2cf0ef1bc806df270d84eeda0712,agent,py,60924,909,1.49
marimo,https://github.com/marimo-team/marimo,4279,aeafd0df69be0c5760d28555b051a1a47e5d0f72,human,py,62910,967,1.54
marimo,https://github.com/marimo-team/marimo,4442,c4a1e0d0c856ff9761e84d2f5e83d9c9b268aabe,human,py,64244,977,1.52
marimo,https://github.com/marimo-team/marimo,4449,07b9aca4546d3c5e5feb65b9bb624121ef672008,human,py,64407,965,1.5
marimo,https://github.com/marimo-team/marimo,4492,eff6295a2c56768d5ddce1e10f0419c584f60b8e,human,py,65387,965,1.48
marimo,https://github.com/marimo-team/marimo,4664,d6cda22902fd53f37972d72b98c34df6577da198,human,py,66509,974,1.46
marimo,https://github.com/marimo-team/marimo,4666,f707149a57ce5f45c1c0a40fd64f05a79d46ef04,human,py,66509,974,1.46
marimo,https://github.com/marimo-team/marimo,4700,51d274d9f437ada0802e0ea8ed89afe752c3248f,human,py,66519,974,1.46
marimo,https://github.com/marimo-team/marimo,4718,fa8f7394c39e229c5824ba0c29ebee9cbc528da1,human,py,67047,974,1.45
marimo,https://github.com/marimo-team/marimo,4733,b7a0c46e1b87c38c76f942013221b780575c4045,human,py,67099,974,1.45
marimo,https://github.com/marimo-team/marimo,4737,104d1db5fef3ba17235de84883ec939168562bf7,human,py,67111,974,1.45
marimo,https://github.com/marimo-team/marimo,4838,661c0bb38c041ec7ea03fbb41e14c24cf6e4164f,human,py,67957,974,1.43
marimo,https://github.com/marimo-team/marimo,4840,c60048b5a9944790e505eaadf22df8825269d596,human,py,68029,974,1.43
marimo,https://github.com/marimo-team/marimo,4853,ef6c22a925dd9f818bb53873de5a235b09f0528c,human,py,68134,974,1.43
marimo,https://github.com/marimo-team/marimo,4861,266b7e03050340bb527ce7fe69f1d7568c99d14e,human,py,68239,974,1.43
marimo,https://github.com/marimo-team/marimo,4890,c448dc84243258f583682970eafacf950d4113fb,human,py,68344,894,1.31
marimo,https://github.com/marimo-team/marimo,5000,4fd978ba06149e8ad1fb7675f08582637c93131c,human,py,69022,902,1.31
marimo,https://github.com/marimo-team/marimo,5050,ca469fcdd4e9379c35683ed476924a6691e50d24,human,py,69889,903,1.29
marimo,https://github.com/marimo-team/marimo,5086,28982ecb8a7b2bb530be374f24dad0403c4e68e6,human,py,70050,903,1.29
marimo,https://github.com/marimo-team/marimo,5150,2edf15af3807b801be289d696896c88c70d81012,human,py,70561,883,1.25
marimo,https://github.com/marimo-team/marimo,5175,3c102f8261897e2eefb7976c7c43266976608f2e,human,py,71210,883,1.24
marimo,https://github.com/marimo-team/marimo,5177,690c9188faf4f8e13105bd6e396fa35d2f7cb545,human,py,71210,883,1.24
marimo,https://github.com/marimo-team/marimo,5224,cf6ec8d36d9225ad9a47fbea92fc2d131511efda,human,py,71360,883,1.24
marimo,https://github.com/marimo-team/marimo,5305,43b20992ac89b1651d40d4f8c9c25fa197dcb621,human,py,71596,883,1.23
marimo,https://github.com/marimo-team/marimo,5398,a20737ce21fe4b2eb31b28cd5a9eeccb3a792312,human,py,72220,967,1.34
marimo,https://github.com/marimo-team/marimo,5399,fbb07b4d376e314805648378fe9b84488b47dfc7,human,py,72195,967,1.34
marimo,https://github.com/marimo-team/marimo,5403,f00b39ac0036ce33dcaee10435987039ba68496e,human,py,72467,967,1.33
marimo,https://github.com/marimo-team/marimo,5418,f479bef0ce957f5377afe961cd1d97925bbda9e8,human,py,72471,967,1.33
marimo,https://github.com/marimo-team/marimo,5436,35065cef56d8a102eadfd512433e23e0b001ae4b,human,py,72483,967,1.33
marimo,https://github.com/marimo-team/marimo,5476,7bfa038fa969986e960b404cf303331dd975794f,human,py,72498,967,1.33
marimo,https://github.com/marimo-team/marimo,7563,8193a0e17806e3ebcd42d8598de12c6a208c1cb9,human,py,91657,1095,1.19
