id,number,title,user,user_id,state,created_at,closed_at,merged_at,repo_url,html_url,body,agent,language,stars,forks,url,full_name,pr_type
2576376243,1911,[rollout] feat: Support Multi-stage Awake for SGLang,hebiao064,11166516,closed,2025-06-08T06:51:40Z,2025-06-23T21:03:35Z,2025-06-23T21:03:35Z,https://api.github.com/repos/volcengine/verl,https://github.com/volcengine/verl/pull/1911,"Co-authored with: MrAta (immrata@gmail.com) and @zhaochenyang20 

### Checklist Before Starting

- [x] Search for similar PR(s).

### What does this PR do?

### Motivation

In RL Ecosystem which use colocate design like [verl](https://github.com/volcengine/verl/tree/main), we need to offload training model and load serving model & KV Cache frequently.


#### Background
- Currently SGLang is using [torch_memory_saver](https://github.com/fzyzcjy/torch_memory_saver) to pause and resume.
- [torch_memory_saver](https://github.com/fzyzcjy/torch_memory_saver) is a open source repo that provided easy to use api to hack **cudaMalloc** and **cudaFree** to make sure the virtual address could be consistent after pause and resume, which is critical to ensure CUDA Graph work.
- CUDA Graph is critical to make sure SGLang runs faster in decoding phases.


#### Here is the current behavior of VERL + SGLang

![Image](https://github.com/user-attachments/assets/e87e7dd6-f223-4de6-8f07-915eb2030ea8)

1. During Training, we have training model and optimizer state in the GPU Memory, and once training is done, we will offload optimizer state to cpu and keep the model weights in GPU, which is needed in Update Weight.
2. During Update Weight, we awake the SGLang engine, so those paused memory of Model Weights and KV Cache will come back. Then we update model from training model to serving model on the fly using the api: `update_weights_in_tensor`
3. After Model being updated, we delete the training model from GPU Memory.


Above design works pretty well so far, however, this would waste a big chunk of GPU Memory during rollout, which could cause a few issues we've seen so far:
- **Small KV Cache**: We need to use relative lower number of mem fraction ratio (e.g: 0.6), hence our KV Cache has less tokens. Given KV Cache has less tokens, we will hit `RuntimeError: Prefill out of memory. Try to lower your batch size.` when we try prefill large number of requests.
- **Out of Memory**: If we use mem fraction ratio 0.8 and run RL for 32B model on 8 H100, it will OOM during update weight


#### Challenge
- `torch_memory_saver` currently only supports Singleton, hence SGLang will pause and resume KV Cache + Weights together, they are treated as the same group of memory controlled by the singleton `torch_memory_saver` instance

#### Proposal
![Image](https://github.com/user-attachments/assets/7fda9638-0dc2-4c14-bc64-cd20616f350f)

1. During Training, we do the same
2. During Update Weight Stage 1, we awake the model weights from SGLang and then update weights
3. During Update Weight Stage 2, we delete the training model weights from GPU Memory
4. Awake the SGLang's KV Cache


![Image](https://github.com/user-attachments/assets/f3dab327-dc2e-4ed8-88d7-15e383f77d25)


### Benefit
With above feature, we can train larger model with same GPU, we can also make training/rollout more efficient given we can allocate larger KV Cache

### Solution: Keep using Singleton and provide tag based pause/resume

- [x] Support tag based resume/pause: https://github.com/fzyzcjy/torch_memory_saver/pull/20
- [x] Support Multiple Stage Awake in SGLang: https://github.com/sgl-project/sglang/pull/7099
- [ ] Support Multiple Stage Awake in verl: https://github.com/volcengine/verl/pull/1911

### High-Level Design

> Demonstrate the high-level design if this PR is complex.

### Specific Changes

> List the specific changes.

### API

> Demonstrate how the API changes if any.

### Usage Example

> Provide usage example(s) for easier usage.

```python
# Add code snippet or script demonstrating how to use this 
```

### Test

![Screenshot 2025-06-19 at 12 16 19 PM](https://github.com/user-attachments/assets/a95dd57e-43e1-4f28-8a84-003ec5c043fc)
![Screenshot 2025-06-19 at 12 13 14 PM](https://github.com/user-attachments/assets/f1f4a8a8-1845-4fad-9424-5526d4154dd0)


### Additional Info.

- **Issue Number**: Fixes issue # or discussion # if any.
- **Training**: [Note which backend this PR will affect: FSDP, Megatron, both, or none]
- **Inference**: [Note which backend this PR will affect: vLLM, SGLang, both, or none]

### Checklist Before Submitting

- [ ] Read the [Contribute Guide](https://github.com/volcengine/verl?tab=readme-ov-file#contribution-guide).
- [ ] Apply [pre-commit checks](https://github.com/volcengine/verl?tab=readme-ov-file#code-linting-and-formatting).
- [ ] Add `[BREAKING]` to the PR title if it breaks any API.
- [ ] Update the documentation about your changes in the [docs](https://github.com/volcengine/verl/tree/main/docs).
- [ ] New CI unit test(s) are added to cover the code path.
- [ ] Rely on existing unit tests on CI that covers the code path.
",Human,Python,17709.0,2868.0,https://github.com/volcengine/verl,volcengine/verl,human
2367039735,8947,"Fix `relation ""dailytagspend"" does not exist` error",Schnitzel,750999,closed,2025-03-03T02:39:00Z,2025-03-03T05:36:55Z,2025-03-03T05:36:55Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/8947,"
## Title
Fix `relation ""dailytagspend"" does not exist` error

## Type
🐛 Bug Fix

## Changes
PostgreSQL treats unquoted identifiers as lowercase by default. In our query, we're using ""DailyTagSpend"" (with capital letters), but PostgreSQL will be looking for ""dailytagspend"" (all lowercase). 

",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2334613112,8523,LiteLLM Improvements (02/13/2025) p1 ,krrishdholakia,17561003,closed,2025-02-13T19:48:48Z,2025-02-14T01:10:22Z,2025-02-14T01:10:22Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/8523,"* fix(router.py): add more deployment timeout debug information for timeout errors

help understand why some calls in high-traffic don't respect their model-specific timeouts

* test(test_convert_dict_to_response.py): unit test ensuring empty str is not converted to None

Addresses https://github.com/BerriAI/litellm/issues/8507

* fix(convert_dict_to_response.py): handle empty message str - don't return back as 'None'

Fixes https://github.com/BerriAI/litellm/issues/8507

* test(test_completion.py): add e2e test",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2510098763,10700,fix(caching_handler.py): fix embedding str caching result,krrishdholakia,17561003,closed,2025-05-09T16:39:34Z,2025-05-10T06:37:02Z,2025-05-10T06:37:02Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/10700,"* fix(caching_handler.py): fix embedding str caching result

Fixes issue where str caching results were not being correctly assembled on str input

* feat(azure/image_generation): Support dropping response_format for azure gpt-image-1

Fixes LIT-118

* test(test_utils.py): add unit testing

* test: rename file to avoid testing conflict",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2493138598,10456,[UI] Allow adding triton models on LiteLLM UI,ishaan-jaff,29436595,closed,2025-05-01T04:13:18Z,2025-05-01T04:42:16Z,2025-05-01T04:42:16Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/10456,"## [UI] Allow adding triton models on LiteLLM UI

<img width=""1018"" alt=""Screenshot 2025-04-30 at 9 16 50 PM"" src=""https://github.com/user-attachments/assets/2f3de0f5-cc84-4a8f-9a4f-7e4e7bec5992"" />

<!-- e.g. ""Implement user authentication feature"" -->

## Relevant issues

<!-- e.g. ""Fixes #000"" -->

## Pre-Submission checklist

**Please complete all items before asking a LiteLLM maintainer to review your PR**

- [x] I have Added testing in the [`tests/litellm/`](https://github.com/BerriAI/litellm/tree/main/tests/litellm) directory, **Adding at least 1 test is a hard requirement** - [see details](https://docs.litellm.ai/docs/extras/contributing_code)
- [x] I have added a screenshot of my new test passing locally 
- [x] My PR passes all unit tests on [`make test-unit`](https://docs.litellm.ai/docs/extras/contributing_code)
- [x] My PR's scope is as isolated as possible, it only solves 1 specific problem


## Type

<!-- Select the type of Pull Request -->
<!-- Keep only the necessary ones -->

🆕 New Feature
✅ Test

## Changes


",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2313919432,8227,fix(openai/): allows 'reasoning_effort' param to be passed correctly,krrishdholakia,17561003,closed,2025-02-04T00:14:19Z,2025-02-04T06:39:10Z,2025-02-04T06:39:10Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/8227,"## Title 

Bumps openai dependency to allow 'reasoning_effort' param to be passed in correctly


## Relevant issues

Fixes https://github.com/BerriAI/litellm/issues/8217

## Type

🚄 Infrastructure
✅ Test

## Changes

<!-- List of changes -->

## [REQUIRED] Testing - Attach a screenshot of any new tests passing locally
If UI changes, send a screenshot/GIF of working UI fixes

<!-- Test procedure -->

",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2525424596,10903,Key hash filter added,NANDINI-star,56165694,closed,2025-05-16T22:47:35Z,2025-05-16T23:53:52Z,2025-05-16T23:53:52Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/10903,"## Key hash alias filter on logs

<!-- e.g. ""Implement user authentication feature"" -->

<!-- e.g. ""Fixes #000"" -->

## Pre-Submission checklist

**Please complete all items before asking a LiteLLM maintainer to review your PR**

- [ ] I have Added testing in the [`tests/litellm/`](https://github.com/BerriAI/litellm/tree/main/tests/litellm) directory, **Adding at least 1 test is a hard requirement** - [see details](https://docs.litellm.ai/docs/extras/contributing_code)
- [ ] I have added a screenshot of my new test passing locally 
- [ ] My PR passes all unit tests on [`make test-unit`](https://docs.litellm.ai/docs/extras/contributing_code)
- [x] My PR's scope is as isolated as possible, it only solves 1 specific problem


## Type

<!-- Select the type of Pull Request -->
<!-- Keep only the necessary ones -->

🆕 New Feature

## Changes
- Added key hash filter on logs table.
https://www.loom.com/share/5589af2f0538463eb437896155a90668?sid=25caaa78-8166-4b7f-9c68-8ebb99226269",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2377848136,9046,build(model_prices_and_context_window.json): update azure o1 mini pri…,krrishdholakia,17561003,closed,2025-03-07T06:28:01Z,2025-03-07T06:28:06Z,2025-03-07T06:28:06Z,https://api.github.com/repos/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/9046,"…cing

## Title

<!-- e.g. ""Implement user authentication feature"" -->

## Relevant issues

<!-- e.g. ""Fixes #000"" -->

## Type

<!-- Select the type of Pull Request -->
<!-- Keep only the necessary ones -->

🆕 New Feature
🐛 Bug Fix
🧹 Refactoring
📖 Documentation
🚄 Infrastructure
✅ Test

## Changes

<!-- List of changes -->

## [REQUIRED] Testing - Attach a screenshot of any new tests passing locally
If UI changes, send a screenshot/GIF of working UI fixes

<!-- Test procedure -->

",Human,Python,32792.0,5106.0,https://github.com/BerriAI/litellm,BerriAI/litellm,human
2260748681,2979,feat(api): grafana extra values,shahargl,12069200,closed,2025-01-05T13:34:52Z,2025-01-05T13:35:52Z,2025-01-05T13:35:52Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/2979,close https://github.com/keephq/keep/issues/2978,Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2340411739,3532,fix: checkmk,Matvey-Kuk,3284841,closed,2025-02-17T18:48:37Z,2025-02-17T19:36:07Z,2025-02-17T19:36:07Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/3532,"fixing parsing

close https://github.com/keephq/keep/issues/3533",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2595735918,5037,fix: flacky e2e test `test_run_workflow_from_alert_and_incident`,Kiryous,2504771,closed,2025-06-16T13:23:12Z,2025-06-17T07:17:28Z,2025-06-17T07:17:27Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/5037,"<!-- 
Thanks for creating this pull request 🤗

Please make sure that the pull request is limited to one type (docs, feature, etc.) and keep it as small as possible. You can open multiple prs instead of opening a huge one.
-->

<!-- If this pull request closes an issue, please mention the issue number below -->
Closes #5033 

",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2256920866,2958,fix: slow lastalert query,shahargl,12069200,closed,2025-01-01T08:01:35Z,2025-01-01T08:13:06Z,2025-01-01T08:13:06Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/2958,close https://github.com/keephq/keep/issues/2957,Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2308425047,3245,feat(api): kibana SIEM,shahargl,12069200,closed,2025-01-31T07:00:10Z,2025-01-31T07:03:07Z,2025-01-31T07:03:07Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/3245,close https://github.com/keephq/keep/issues/3244,Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2415977644,4207,fix: refactor add_alerts_to_incident and remove add_alerts_to_incident_by_incident_id function,VladimirFilonov,813224,closed,2025-03-25T08:48:56Z,2025-03-25T10:25:14Z,2025-03-25T10:25:14Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/4207,"The function was redundant and removed to simplify the codebase. All calls were replaced with add_alerts_to_incident, improving consistency and code maintainability across modules and tests.

<!-- 
Thanks for creating this pull request 🤗

Please make sure that the pull request is limited to one type (docs, feature, etc.) and keep it as small as possible. You can open multiple prs instead of opening a huge one.
-->

<!-- If this pull request closes an issue, please mention the issue number below -->
Closes #4204 

## 📑 Description
<!-- Add a brief description of the pr -->

<!-- You can also choose to add a list of changes and if they have been completed or not by using the markdown to-do list syntax
- [ ] Not Completed
- [x] Completed
-->

## ✅ Checks
<!-- Make sure your pr passes the CI checks and do check the following fields as needed - -->
- [ ] My pull request adheres to the code style of this project
- [ ] My code requires changes to the documentation
- [ ] I have updated the documentation as required
- [ ] All the tests have passed

## ℹ Additional Information
<!-- Any additional information like breaking changes, dependencies added, screenshots, comparisons between new and old behavior, etc. -->
",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2445688634,4464,fix: sources,shahargl,12069200,closed,2025-04-08T11:47:30Z,2025-04-08T11:53:35Z,2025-04-08T11:53:35Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/4464,close https://github.com/keephq/keep/issues/4456,Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2355823480,3665,"fix: Use inner join for incident instead of outerjoin and fix ""source"" facet",skynetigor,20903171,closed,2025-02-25T07:41:59Z,2025-02-25T09:21:21Z,2025-02-25T09:21:21Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/3665,"<!-- 
Thanks for creating this pull request 🤗

Please make sure that the pull request is limited to one type (docs, feature, etc.) and keep it as small as possible. You can open multiple prs instead of opening a huge one.
-->

<!-- If this pull request closes an issue, please mention the issue number below -->
Closes #3666

## 📑 Description
- Fix ""source"" facet
- Fix 500 error from /facet/options when facet points to not existing field
<!-- You can also choose to add a list of changes and if they have been completed or not by using the markdown to-do list syntax
- [ ] Not Completed
- [x] Completed
-->

## ✅ Checks
<!-- Make sure your pr passes the CI checks and do check the following fields as needed - -->
- [ ] My pull request adheres to the code style of this project
- [ ] My code requires changes to the documentation
- [ ] I have updated the documentation as required
- [ ] All the tests have passed

## ℹ Additional Information
<!-- Any additional information like breaking changes, dependencies added, screenshots, comparisons between new and old behavior, etc. -->
",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2367371119,3797,fix: Add missing session rollbacks and commits for retries,VladimirFilonov,813224,closed,2025-03-03T07:20:31Z,2025-03-03T07:57:01Z,2025-03-03T07:57:01Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/3797,"Ensure proper session handling by adding rollbacks in retry loops and missing commits in task processing. This prevents inconsistent states and enhances database transaction reliability during failures.

closes keep incident: 934997d6-4509-4e50-8144-dd5e660033b2

<!-- 
Thanks for creating this pull request 🤗

Please make sure that the pull request is limited to one type (docs, feature, etc.) and keep it as small as possible. You can open multiple prs instead of opening a huge one.
-->

<!-- If this pull request closes an issue, please mention the issue number below -->
Closes #3796 

## 📑 Description
<!-- Add a brief description of the pr -->

<!-- You can also choose to add a list of changes and if they have been completed or not by using the markdown to-do list syntax
- [ ] Not Completed
- [x] Completed
-->

## ✅ Checks
<!-- Make sure your pr passes the CI checks and do check the following fields as needed - -->
- [ ] My pull request adheres to the code style of this project
- [ ] My code requires changes to the documentation
- [ ] I have updated the documentation as required
- [ ] All the tests have passed

## ℹ Additional Information
<!-- Any additional information like breaking changes, dependencies added, screenshots, comparisons between new and old behavior, etc. -->
",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
2427595507,4302,feat: workflows with input,shahargl,12069200,closed,2025-03-30T15:03:28Z,2025-03-31T08:50:21Z,2025-03-31T08:50:21Z,https://api.github.com/repos/keephq/keep,https://github.com/keephq/keep/pull/4302,"close https://github.com/keephq/keep/issues/4250


https://github.com/user-attachments/assets/51cfefb3-6b93-4dbc-9d3f-aaf9be90f997

",Human,Python,11064.0,1132.0,https://github.com/keephq/keep,keephq/keep,human
